DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
967,19921108,   19,    0,
967,19921109,    0,    0,
967,19921110,   15,    0,
967,19921111,   69,    0,
967,19921112,   51,    0,
967,19921113,   34,    0,
967,19921114,   29,    0,
967,19921115,   16,    0,
967,19921116,   56,    0,
967,19921117,   59,    0,
967,19921118,  218,    0,
967,19921119,   25,    0,
967,19921120,   33,    0,
967,19921121,    0,    0,
967,19921122,   36,    0,
967,19921123,   61,    0,
967,19921124,    6,    0,
967,19921125,    8,    0,
967,19921126,   79,    0,
967,19921127,    2,    0,
967,19921128,   27,    0,
967,19921129,    0,    0,
967,19921130,   14,    0,
967,19921201,    7,    0,
967,19921202,    0,    0,
967,19921203,   83,    0,
967,19921204,   58,    0,
967,19921205,   86,    0,
967,19921206,    0,    0,
967,19921207,   76,    0,
967,19921208,    2,    0,
967,19921209,    0,    0,
967,19921210,    0,    0,
967,19921211,    0,    0,
967,19921212,  152,    0,
967,19921213,    1,    0,
967,19921214,    2,    0,
967,19921215,    0,    0,
967,19921216,    0,    0,
967,19921217,    0,    0,
967,19921218,    0,    0,
967,19921219,   46,    0,
967,19921220,   41,    0,
967,19921221,   74,    0,
967,19921222,    7,    0,
967,19921223,    5,    0,
967,19921224,    1,    0,
967,19921225,    2,    0,
967,19921226,    0,    0,
967,19921227,    0,    0,
967,19921228,    0,    0,
967,19921229,    0,    0,
967,19921230,    0,    0,
967,19921231,    0,    0,
967,19930101,    0,    0,
967,19930102,    0,    0,
967,19930103,    0,    0,
967,19930104,    0,    0,
967,19930105,    0,    0,
967,19930106,    6,    0,
967,19930107,  104,    0,
967,19930108,   48,    0,
967,19930109,    4,    0,
967,19930110,   30,    0,
967,19930111,   72,    0,
967,19930112,  194,    0,
967,19930113,    4,    0,
967,19930114,   14,    0,
967,19930115,    0,    0,
967,19930116,    2,    0,
967,19930117,    0,    0,
967,19930118,    0,    0,
967,19930119,    1,    0,
967,19930120,   13,    0,
967,19930121,   33,    0,
967,19930122,   47,    0,
967,19930123,  157,    0,
967,19930124,   11,    0,
967,19930125,    9,    0,
967,19930126,    7,    0,
967,19930127,   28,    0,
967,19930128,    3,    0,
967,19930129,   37,    0,
967,19930130,    8,    0,
967,19930131,    0,    0,
967,19930201,    0,    0,
967,19930202,    0,    0,
967,19930203,    0,    0,
967,19930204,    0,    0,
967,19930205,    0,    0,
967,19930206,    5,    0,
967,19930207,   12,    0,
967,19930208,    9,    0,
967,19930209,    0,    0,
967,19930210,    0,    0,
967,19930211,    0,    0,
967,19930212,    0,    0,
967,19930213,    0,    0,
967,19930214,    0,    0,
967,19930215,    0,    0,
967,19930216,    8,    0,
967,19930217,   41,    0,
967,19930218,    2,    0,
967,19930219,   20,    0,
967,19930220,   19,    0,
967,19930221,   62,    0,
967,19930222,   53,    0,
967,19930223,    0,    0,
967,19930224,    5,    0,
967,19930225,    0,    0,
967,19930226,    3,    0,
967,19930227,   56,    0,
967,19930228,    6,    2,
967,19930301,    0,    0,
967,19930302,    0,    0,
967,19930303,    0,    0,
967,19930304,    0,    0,
967,19930305,    0,    0,
967,19930306,   19,    0,
967,19930307,    4,    0,
967,19930308,    0,    0,
967,19930309,    0,    0,
967,19930310,    0,    0,
967,19930311,    0,    0,
967,19930312,    0,    0,
967,19930313,    0,    0,
967,19930314,    0,    0,
967,19930315,    0,    0,
967,19930316,    0,    0,
967,19930317,    0,    0,
967,19930318,    2,    0,
967,19930319,    0,    0,
967,19930320,    0,    0,
967,19930321,    0,    0,
967,19930322,    0,    0,
967,19930323,   17,    0,
967,19930324,    0,    0,
967,19930325,    0,    0,
967,19930326,    0,    0,
967,19930327,    0,    0,
967,19930328,    0,    0,
967,19930329,    0,    0,
967,19930330,    0,    0,
967,19930331,    0,    0,
967,19930401,    3,    0,
967,19930402,   20,    0,
967,19930403,    0,    0,
967,19930404,    0,    0,
967,19930405,   12,    0,
967,19930406,   59,    0,
967,19930407,   32,    0,
967,19930408,    0,    0,
967,19930409,    0,    0,
967,19930410,    4,    0,
967,19930411,    0,    0,
967,19930412,   23,    0,
967,19930413,   18,    0,
967,19930414,    0,    0,
967,19930415,    4,    0,
967,19930416,    2,    0,
967,19930417,    0,    0,
967,19930418,   22,    0,
967,19930419,   47,    0,
967,19930420,    0,    0,
967,19930421,    0,    0,
967,19930422,    2,    0,
967,19930423,    0,    0,
967,19930424,    0,    0,
967,19930425,    0,    0,
967,19930426,    0,    0,
967,19930427,    0,    0,
967,19930428,    0,    0,
967,19930429,    0,    0,
967,19930430,    0,    0,
967,19930501,    0,    0,
967,19930502,   40,    0,
967,19930503,    0,    0,
967,19930504,    0,    0,
967,19930505,    0,    0,
967,19930506,    0,    0,
967,19930507,    0,    0,
967,19930508,    0,    0,
967,19930509,  256,    0,
967,19930510,   28,    0,
967,19930511,    0,    0,
967,19930512,    0,    0,
967,19930513,   68,    0,
967,19930514,    6,    0,
967,19930515,    0,    0,
967,19930516,    0,    0,
967,19930517,    0,    0,
967,19930518,    0,    0,
967,19930519,   49,    0,
967,19930520,   29,    0,
967,19930521,    4,    0,
967,19930522,    0,    0,
967,19930523,    0,    0,
967,19930524,    0,    0,
967,19930525,    0,    0,
967,19930526,    0,    0,
967,19930527,  108,    0,
967,19930528,   25,    0,
967,19930529,   14,    0,
967,19930530,    0,    0,
967,19930531,   39,    0,
967,19930601,    0,    0,
967,19930602,    0,    0,
967,19930603,   70,    0,
967,19930604,    4,    0,
967,19930605,    0,    0,
967,19930606,    0,    0,
967,19930607,    0,    0,
967,19930608,    0,    0,
967,19930609,    0,    0,
967,19930610,    0,    0,
967,19930611,   17,    0,
967,19930612,    0,    0,
967,19930613,    4,    0,
967,19930614,    0,    0,
967,19930615,   57,    0,
967,19930616,   12,    0,
967,19930617,  140,    0,
967,19930618,    0,    0,
967,19930619,   28,    0,
967,19930620,    0,    0,
967,19930621,    0,    0,
967,19930622,    0,    0,
967,19930623,    0,    0,
967,19930624,    0,    0,
967,19930625,    0,    0,
967,19930626,    0,    0,
967,19930627,    8,    0,
967,19930628,    0,    0,
967,19930629,    0,    0,
967,19930630,    0,    0,
967,19930701,    0,    0,
967,19930702,    0,    0,
967,19930703,    0,    0,
967,19930704,    0,    0,
967,19930705,    0,    0,
967,19930706,   74,    0,
967,19930707,    0,    0,
967,19930708,    0,    0,
967,19930709,    0,    0,
967,19930710,   29,    0,
967,19930711,    0,    0,
967,19930712,   69,    0,
967,19930713,   28,    0,
967,19930714,   65,    0,
967,19930715,   32,    0,
967,19930716,  206,    0,
967,19930717,   32,    0,
967,19930718,    0,    0,
967,19930719,   42,    0,
967,19930720,   46,    0,
967,19930721,   42,    0,
967,19930722,  151,    0,
967,19930723,   28,    0,
967,19930724,    1,    0,
967,19930725,  197,    0,
967,19930726,  150,    0,
967,19930727,   23,    0,
967,19930728,  119,    0,
967,19930729,    1,    0,
967,19930730,    1,    0,
967,19930731,  107,    0,
967,19930801,    5,    0,
967,19930802,    0,    0,
967,19930803,    0,    0,
967,19930804,    0,    0,
967,19930805,   47,    0,
967,19930806,    0,    0,
967,19930807,    0,    0,
967,19930808,    0,    0,
967,19930809,    0,    0,
967,19930810,   49,    0,
967,19930811,    3,    0,
967,19930812,    0,    0,
967,19930813,   13,    0,
967,19930814,    0,    0,
967,19930815,    6,    0,
967,19930816,   22,    0,
967,19930817,    0,    0,
967,19930818,    0,    0,
967,19930819,    0,    0,
967,19930820,    0,    0,
967,19930821,    0,    0,
967,19930822,   35,    0,
967,19930823,   46,    0,
967,19930824,    0,    0,
967,19930825,    0,    0,
967,19930826,   12,    0,
967,19930827,    0,    0,
967,19930828,    0,    0,
967,19930829,    0,    0,
967,19930830,    0,    0,
967,19930831,   11,    0,
967,19930901,    6,    0,
967,19930902,    0,    0,
967,19930903,   32,    0,
967,19930904,   52,    0,
967,19930905,    2,    0,
967,19930906,    0,    0,
967,19930907,    0,    0,
967,19930908,   15,    0,
967,19930909,  114,    0,
967,19930910,  150,    0,
967,19930911,    3,    0,
967,19930912,    4,    0,
967,19930913,   29,    0,
967,19930914,  100,    0,
967,19930915,  167,    0,
967,19930916,  124,    0,
967,19930917,   59,    0,
967,19930918,    4,    0,
967,19930919,    0,    0,
967,19930920,    0,    0,
967,19930921,   14,    0,
967,19930922,   64,    0,
967,19930923,  114,    0,
967,19930924,    2,    0,
967,19930925,  240,    0,
967,19930926,  279,    0,
967,19930927,    3,    0,
967,19930928,    0,    0,
967,19930929,    0,    0,
967,19930930,    0,    0,
967,19931001,    0,    0,
967,19931002,   19,    0,
967,19931003,    0,    0,
967,19931004,   21,    0,
967,19931005,   52,    0,
967,19931006,   74,    0,
967,19931007,    2,    0,
967,19931008,    0,    0,
967,19931009,    0,    0,
967,19931010,   68,    0,
967,19931011,   18,    0,
967,19931012,   26,    0,
967,19931013,    0,    0,
967,19931014,  188,    0,
967,19931015,  108,    0,
967,19931016,    1,    0,
967,19931017,    0,    0,
967,19931018,    0,    0,
967,19931019,    0,    0,
967,19931020,    0,    0,
967,19931021,   44,    0,
967,19931022,   11,    0,
967,19931023,    0,    0,
967,19931024,    0,    0,
967,19931025,    0,    0,
967,19931026,    0,    0,
967,19931027,    7,    0,
967,19931028,    0,    0,
967,19931029,    0,    0,
967,19931030,    0,    0,
967,19931031,    0,    0,
967,19931101,    0,    0,
967,19931102,    0,    0,
967,19931103,    0,    0,
967,19931104,    0,    0,
967,19931105,    0,    0,
967,19931106,    0,    0,
967,19931107,    0,    0,
967,19931108,   20,    0,
967,19931109,    1,    0,
967,19931110,    0,    0,
967,19931111,   98,    0,
967,19931112,    0,    0,
967,19931113,    6,    0,
967,19931114,  146,    0,
967,19931115,  160,    0,
967,19931116,    0,    0,
967,19931117,    0,    0,
967,19931118,    0,    0,
967,19931119,    0,    0,
967,19931120,    0,    0,
967,19931121,    5,    2,
967,19931122,    0,  997,
967,19931123,    2,  997,
967,19931124,    0,    0,
967,19931125,    0,    0,
967,19931126,    0,    0,
967,19931127,    0,    0,
967,19931128,    0,    0,
967,19931129,    0,    0,
967,19931130,    0,    0,
967,19931201,    0,    0,
967,19931202,    1,    0,
967,19931203,    5,    0,
967,19931204,    0,    0,
967,19931205,   15,    0,
967,19931206,    0,    0,
967,19931207,    0,    0,
967,19931208,   63,    0,
967,19931209,   63,    0,
967,19931210,    1,    0,
967,19931211,   16,    0,
967,19931212,   24,    0,
967,19931213,  194,    0,
967,19931214,   71,    0,
967,19931215,    0,    0,
967,19931216,   41,    0,
967,19931217,   21,    0,
967,19931218,   56,    0,
967,19931219,   73,    0,
967,19931220,   91,    0,
967,19931221,  117,    0,
967,19931222,   90,    0,
967,19931223,   41,    0,
967,19931224,   76,    0,
967,19931225,   52,    0,
967,19931226,   15,  997,
967,19931227,   11,    0,
967,19931228,   65,    0,
967,19931229,    4,    0,
967,19931230,   33,    0,
967,19931231,  225,    0,
967,19940101,   68,    0,
967,19940102,   95,    0,
967,19940103,   57,    0,
967,19940104,   58,    0,
967,19940105,   15,    0,
967,19940106,   58,    0,
967,19940107,   22,    0,
967,19940108,    0,    0,
967,19940109,    0,    0,
967,19940110,    0,    0,
967,19940111,    2,    0,
967,19940112,    5,    0,
967,19940113,   69,    0,
967,19940114,   16,    0,
967,19940115,   14,    0,
967,19940116,    1,    0,
967,19940117,    0,    0,
967,19940118,    0,    0,
967,19940119,   14,    0,
967,19940120,   63,    0,
967,19940121,    0,    0,
967,19940122,    0,    0,
967,19940123,   26,    0,
967,19940124,   97,    0,
967,19940125,    1,    0,
967,19940126,   82,    0,
967,19940127,    4,    0,
967,19940128,   71,    0,
967,19940129,   20,    2,
967,19940130,   23,    0,
967,19940131,   28,    0,
967,19940201,    0,    0,
967,19940202,    6,    0,
967,19940203,    0,    0,
967,19940204,   38,    0,
967,19940205,    5,    0,
967,19940206,    2,    0,
967,19940207,    0,    0,
967,19940208,    6,    0,
967,19940209,    0,    0,
967,19940210,    0,    0,
967,19940211,   20,    0,
967,19940212,    0,    0,
967,19940213,    0,    0,
967,19940214,    0,    0,
967,19940215,    0,    0,
967,19940216,    0,    0,
967,19940217,    0,    0,
967,19940218,    0,    0,
967,19940219,    0,    0,
967,19940220,    0,    0,
967,19940221,    0,    0,
967,19940222,    0,    0,
967,19940223,   64,    8,
967,19940224,   29,    2,
967,19940225,    2,    0,
967,19940226,    0,    0,
967,19940227,    0,    0,
967,19940228,    5,    0,
967,19940301,   64,    0,
967,19940302,    6,    0,
967,19940303,   43,    0,
967,19940304,   30,    0,
967,19940305,    0,    0,
967,19940306,   20,    0,
967,19940307,    7,    0,
967,19940308,   30,    0,
967,19940309,    0,    0,
967,19940310,    0,    0,
967,19940311,    0,    0,
967,19940312,    0,    0,
967,19940313,   24,    0,
967,19940314,    0,    0,
967,19940315,    2,    0,
967,19940316,  160,    0,
967,19940317,   60,    0,
967,19940318,   20,    0,
967,19940319,  168,    0,
967,19940320,    4,    0,
967,19940321,    0,    0,
967,19940322,    0,    0,
967,19940323,   17,    0,
967,19940324,   87,    0,
967,19940325,   26,    0,
967,19940326,   52,    0,
967,19940327,   28,    0,
967,19940328,    0,    0,
967,19940329,    8,    0,
967,19940330,    0,    0,
967,19940331,   32,    0,
967,19940401,   54,    0,
967,19940402,   36,    0,
967,19940403,   12,    0,
967,19940404,   60,    0,
967,19940405,   68,    0,
967,19940406,    4,    0,
967,19940407,   11,    0,
967,19940408,   13,    0,
967,19940409,   32,    0,
967,19940410,   53,    0,
967,19940411,    0,    0,
967,19940412,    0,    0,
967,19940413,    0,    0,
967,19940414,    0,    0,
967,19940415,   12,    0,
967,19940416,    0,    0,
967,19940417,    0,    0,
967,19940418,    0,    0,
967,19940419,    0,    0,
967,19940420,    0,    0,
967,19940421,    0,    0,
967,19940422,    0,    0,
967,19940423,    0,    0,
967,19940424,   13,    0,
967,19940425,   10,    0,
967,19940426,    0,    0,
967,19940427,    0,    0,
967,19940428,    0,    0,
967,19940429,    0,    0,
967,19940430,    0,    0,
967,19940501,    0,    0,
967,19940502,    0,    0,
967,19940503,    0,    0,
967,19940504,   12,    0,
967,19940505,    9,    0,
967,19940506,   61,    0,
967,19940507,   55,    0,
967,19940508,    5,    0,
967,19940509,   60,    0,
967,19940510,    0,    0,
967,19940511,    0,    0,
967,19940512,    0,    0,
967,19940513,    0,    0,
967,19940514,    0,    0,
967,19940515,   53,    0,
967,19940516,   10,    0,
967,19940517,  127,    0,
967,19940518,    0,    0,
967,19940519,    0,    0,
967,19940520,    0,    0,
967,19940521,   17,    0,
967,19940522,   22,    0,
967,19940523,   35,    0,
967,19940524,    0,    0,
967,19940525,   42,    0,
967,19940526,   14,    0,
967,19940527,   38,    0,
967,19940528,    0,    0,
967,19940529,    0,    0,
967,19940530,    0,    0,
967,19940531,    0,    0,
967,19940601,    0,    0,
967,19940602,   13,    0,
967,19940603,   31,    0,
967,19940604,   43,    0,
967,19940605,  294,    0,
967,19940606,   34,    0,
967,19940607,   20,    0,
967,19940608,    0,    0,
967,19940609,   48,    0,
967,19940610,   44,    0,
967,19940611,   19,    0,
967,19940612,    4,    0,
967,19940613,    0,    0,
967,19940614,    0,    0,
967,19940615,    0,    0,
967,19940616,    0,    0,
967,19940617,   24,    0,
967,19940618,    0,    0,
967,19940619,    0,    0,
967,19940620,    0,    0,
967,19940621,    0,    0,
967,19940622,    0,    0,
967,19940623,    0,    0,
967,19940624,    0,    0,
967,19940625,    0,    0,
967,19940626,    0,    0,
967,19940627,    0,    0,
967,19940628,    0,    0,
967,19940629,    0,    0,
967,19940630,    0,    0,
967,19940701,    0,    0,
967,19940702,    0,    0,
967,19940703,    0,    0,
967,19940704,    0,    0,
967,19940705,  122,    0,
967,19940706,    0,    0,
967,19940707,    0,    0,
967,19940708,    0,    0,
967,19940709,    8,    0,
967,19940710,    0,    0,
967,19940711,    0,    0,
967,19940712,    0,    0,
967,19940713,    0,    0,
967,19940714,   11,    0,
967,19940715,    0,    0,
967,19940716,    0,    0,
967,19940717,    0,    0,
967,19940718,    0,    0,
967,19940719,    0,    0,
967,19940720,    0,    0,
967,19940721,    0,    0,
967,19940722,    0,    0,
967,19940723,    0,    0,
967,19940724,    0,    0,
967,19940725,   21,    0,
967,19940726,    0,    0,
967,19940727,    0,    0,
967,19940728,    0,    0,
967,19940729,    0,    0,
967,19940730,    0,    0,
967,19940731,    0,    0,
967,19940801,    3,    0,
967,19940802,    0,    0,
967,19940803,    0,    0,
967,19940804,    0,    0,
967,19940805,    0,    0,
967,19940806,   80,    0,
967,19940807,    0,    0,
967,19940808,    0,    0,
967,19940809,    0,    0,
967,19940810,   69,    0,
967,19940811,   12,    0,
967,19940812,    7,    0,
967,19940813,    2,    0,
967,19940814,    0,    0,
967,19940815,   12,    0,
967,19940816,    0,    0,
967,19940817,    6,    0,
967,19940818,   87,    0,
967,19940819,    1,    0,
967,19940820,   68,    0,
967,19940821,    0,    0,
967,19940822,    0,    0,
967,19940823,   10,    0,
967,19940824,  285,    0,
967,19940825,    0,    0,
967,19940826,    0,    0,
967,19940827,   11,    0,
967,19940828,   32,    0,
967,19940829,    0,    0,
967,19940830,    0,    0,
967,19940831,    0,    0,
967,19940901,    0,    0,
967,19940902,    7,    0,
967,19940903,   13,    0,
967,19940904,    8,    0,
967,19940905,   25,    0,
967,19940906,    0,    0,
967,19940907,   52,    0,
967,19940908,   56,    0,
967,19940909,   55,    0,
967,19940910,    5,    0,
967,19940911,   54,    0,
967,19940912,   54,    0,
967,19940913,   11,    0,
967,19940914,    0,    0,
967,19940915,  174,    0,
967,19940916,  113,    0,
967,19940917,   30,    0,
967,19940918,   98,    0,
967,19940919,   10,    0,
967,19940920,   22,    0,
967,19940921,   87,    0,
967,19940922,    0,    0,
967,19940923,    0,    0,
967,19940924,    0,    0,
967,19940925,   57,    0,
967,19940926,    8,    0,
967,19940927,    0,    0,
967,19940928,    0,    0,
967,19940929,    0,    0,
967,19940930,    0,    0,
967,19941001,    0,    0,
967,19941002,    5,    0,
967,19941003,   68,    0,
967,19941004,   79,    0,
967,19941005,   73,    0,
967,19941006,    0,    0,
